Estado, Ano, Semana, NumCasos 
'Tocantins', 2011, 9, 0 
'Acre', 2012, 9, 2 
'Alagoas', 2012, 9, 1 
'Amapá', 2012, 9, 0 
'Amazonas', 2012, 9, 0 
'Bahia', 2012, 9, 3 
'Ceará', 2012, 9, 6 
'Distrito Federal', 2012, 9, 1 
'Espírito Santo', 2012, 9, 1 
'Goiás', 2012, 9, 0 
'Maranhão', 2012, 9, 0 
'Mato Grosso', 2012, 9, 0 
'Mato Grosso do Sul', 2012, 9, 0 
'Minas Gerais', 2012, 9, 38 
'Paraná', 2012, 9, 15 
'Paraíba', 2012, 9, 0 
'Pará', 2012, 9, 1 
'Pernambuco', 2012, 9, 0 
'Piauí', 2012, 9, 0 
'Rio Grande do Norte', 2012, 9, 3 
'Rio Grande do Sul', 2012, 9, 1 
'Rio de Janeiro', 2012, 9, 1 
'Rondônia', 2012, 9, 0 
'Roraima', 2012, 9, 0 
'Santa Catarina', 2012, 9, 2 
'Sergipe', 2012, 9, 0 
'São Paulo', 2012, 9, 10 
'Tocantins', 2012, 9, 0 
'Acre', 2013, 9, 2 
'Alagoas', 2013, 9, 0 
'Amapá', 2013, 9, 0 
'Amazonas', 2013, 9, 0 
'Bahia', 2013, 9, 3 
'Ceará', 2013, 9, 5 
'Distrito Federal', 2013, 9, 3 
'Espírito Santo', 2013, 9, 0 
'Goiás', 2013, 9, 6 
'Maranhão', 2013, 9, 0 
'Mato Grosso', 2013, 9, 2 
'Mato Grosso do Sul', 2013, 9, 0 
'Minas Gerais', 2013, 9, 46 
'Paraná', 2013, 9, 18 
'Paraíba', 2013, 9, 0 
'Pará', 2013, 9, 9 
'Pernambuco', 2013, 9, 20 
'Piauí', 2013, 9, 0 
'Rio Grande do Norte', 2013, 9, 3 
'Rio Grande do Sul', 2013, 9, 3 
'Rio de Janeiro', 2013, 9, 0 
'Rondônia', 2013, 9, 3 
'Roraima', 2013, 9, 0 
'Santa Catarina', 2013, 9, 7 
'Sergipe', 2013, 9, 0 
'São Paulo', 2013, 9, 17 
'Tocantins', 2013, 9, 0 
'Acre', 2014, 9, 4 
'Alagoas', 2014, 9, 0 
'Amapá', 2014, 9, 0 
'Amazonas', 2014, 9, 0 
'Bahia', 2014, 9, 10 
'Ceará', 2014, 9, 1 
'Distrito Federal', 2014, 9, 3 
'Espírito Santo', 2014, 9, 0 
'Goiás', 2014, 9, 2 
'Maranhão', 2014, 9, 1 
'Mato Grosso', 2014, 9, 2 
'Mato Grosso do Sul', 2014, 9, 3 
'Minas Gerais', 2014, 9, 33 
'Paraná', 2014, 9, 13 
'Paraíba', 2014, 9, 0 
'Pará', 2014, 9, 3 
'Pernambuco', 2014, 9, 11 
'Piauí', 2014, 9, 1 
'Rio Grande do Norte', 2014, 9, 1 
'Rio Grande do Sul', 2014, 9, 2 
'Rio de Janeiro', 2014, 9, 5 
'Rondônia', 2014, 9, 2 
'Roraima', 2014, 9, 0 
'Santa Catarina', 2014, 9, 12 
'Sergipe', 2014, 9, 0 
'São Paulo', 2014, 9, 26 
'Tocantins', 2014, 9, 0 
'Acre', 2015, 9, 4 
'Alagoas', 2015, 9, 0 
'Amapá', 2015, 9, 0 
'Amazonas', 2015, 9, 0 
'Bahia', 2015, 9, 8 
'Ceará', 2015, 9, 1 
'Distrito Federal', 2015, 9, 2 
'Espírito Santo', 2015, 9, 0 
'Goiás', 2015, 9, 5 
'Maranhão', 2015, 9, 1 
'Mato Grosso', 2015, 9, 0 
'Mato Grosso do Sul', 2015, 9, 4 
'Minas Gerais', 2015, 9, 24 
'Paraná', 2015, 9, 30 
'Paraíba', 2015, 9, 0 
'Pará', 2015, 9, 6 
'Pernambuco', 2015, 9, 18 
'Piauí', 2015, 9, 1 
'Rio Grande do Norte', 2015, 9, 4 
'Rio Grande do Sul', 2015, 9, 22 
'Rio de Janeiro', 2015, 9, 1 
'Rondônia', 2015, 9, 1 
'Roraima', 2015, 9, 0 
'Santa Catarina', 2015, 9, 7 
'Sergipe', 2015, 9, 0 
'São Paulo', 2015, 9, 35 
'Tocantins', 2015, 9, 0 
'Acre', 2016, 9, 3 
'Alagoas', 2016, 9, 3 
'Amapá', 2016, 9, 1 
'Amazonas', 2016, 9, 0 
'Bahia', 2016, 9, 21 
'Ceará', 2016, 9, 3 
'Distrito Federal', 2016, 9, 6 
'Espírito Santo', 2016, 9, 2 
'Goiás', 2016, 9, 8 
'Maranhão', 2016, 9, 0 
'Mato Grosso', 2016, 9, 2 
'Mato Grosso do Sul', 2016, 9, 4 
'Minas Gerais', 2016, 9, 11 
'Paraná', 2016, 9, 51 
'Paraíba', 2016, 9, 2 
'Pará', 2016, 9, 1 
'Pernambuco', 2016, 9, 17 
'Piauí', 2016, 9, 1 
'Rio Grande do Norte', 2016, 9, 4 
'Rio Grande do Sul', 2016, 9, 10 
'Rio de Janeiro', 2016, 9, 5 
'Rondônia', 2016, 9, 1 
'Roraima', 2016, 9, 0 
'Santa Catarina', 2016, 9, 9 
'Sergipe', 2016, 9, 0 
'São Paulo', 2016, 9, 247 
'Tocantins', 2016, 9, 3 
'Acre', 2017, 9, 9 
'Alagoas', 2017, 9, 0 
'Amapá', 2017, 9, 1 
'Amazonas', 2017, 9, 1 
'Bahia', 2017, 9, 6 
'Ceará', 2017, 9, 9 
'Distrito Federal', 2017, 9, 22 
'Espírito Santo', 2017, 9, 5 
'Goiás', 2017, 9, 13 
'Maranhão', 2017, 9, 0 
'Mato Grosso', 2017, 9, 1 
'Mato Grosso do Sul', 2017, 9, 15 
'Minas Gerais', 2017, 9, 30 
'Paraná', 2017, 9, 33 
'Paraíba', 2017, 9, 3 
'Pará', 2017, 9, 25 
'Pernambuco', 2017, 9, 21 
'Piauí', 2017, 9, 3 
'Rio Grande do Norte', 2017, 9, 7 
'Rio Grande do Sul', 2017, 9, 23 
'Rio de Janeiro', 2017, 9, 8 
'Rondônia', 2017, 9, 0 
'Roraima', 2017, 9, 0 
'Santa Catarina', 2017, 9, 10 
'Sergipe', 2017, 9, 0 
'São Paulo', 2017, 9, 82 
'Tocantins', 2017, 9, 6 
'Acre', 2018, 9, 1 
'Alagoas', 2018, 9, 1 
'Amapá', 2018, 9, 0 
'Amazonas', 2018, 9, 9 
'Bahia', 2018, 9, 12 
'Ceará', 2018, 9, 1 
'Distrito Federal', 2018, 9, 16 
'Espírito Santo', 2018, 9, 6 
'Goiás', 2018, 9, 21 
'Maranhão', 2018, 9, 1 
'Mato Grosso', 2018, 9, 8 
'Mato Grosso do Sul', 2018, 9, 10 
'Minas Gerais', 2018, 9, 16 
'Paraná', 2018, 9, 37 
'Paraíba', 2018, 9, 5 
'Pará', 2018, 9, 18 
'Pernambuco', 2018, 9, 18 
'Piauí', 2018, 9, 3 
'Rio Grande do Norte', 2018, 9, 3 
'Rio Grande do Sul', 2018, 9, 13 
'Rio de Janeiro', 2018, 9, 6 
'Rondônia', 2018, 9, 2 
'Roraima', 2018, 9, 0 
'Santa Catarina', 2018, 9, 5 
'Sergipe', 2018, 9, 6 
'São Paulo', 2018, 9, 58 
'Tocantins', 2018, 9, 0 
'Acre', 2019, 9, 6 
'Alagoas', 2019, 9, 3 
'Amapá', 2019, 9, 1 
'Amazonas', 2019, 9, 189 
'Bahia', 2019, 9, 9 
'Ceará', 2019, 9, 30 
'Distrito Federal', 2019, 9, 57 
'Espírito Santo', 2019, 9, 8 
'Goiás', 2019, 9, 20 
'Maranhão', 2019, 9, 11 
'Mato Grosso', 2019, 9, 1 
'Mato Grosso do Sul', 2019, 9, 24 
'Minas Gerais', 2019, 9, 49 
'Paraná', 2019, 9, 56 
'Paraíba', 2019, 9, 1 
'Pará', 2019, 9, 12 
'Pernambuco', 2019, 9, 88 
'Piauí', 2019, 9, 12 
'Rio Grande do Norte', 2019, 9, 5 
'Rio Grande do Sul', 2019, 9, 11 
'Rio de Janeiro', 2019, 9, 7 
'Rondônia', 2019, 9, 3 
'Roraima', 2019, 9, 0 
'Santa Catarina', 2019, 9, 6 
'Sergipe', 2019, 9, 8 
'São Paulo', 2019, 9, 113 
'Tocantins', 2019, 9, 3 
'Acre', 2020, 9, 4 
'Alagoas', 2020, 9, 0 
'Amapá', 2020, 9, 0 
'Amazonas', 2020, 9, 35 
'Bahia', 2020, 9, 50 
'Ceará', 2020, 9, 32 
'Distrito Federal', 2020, 9, 48 
'Espírito Santo', 2020, 9, 14 
'Goiás', 2020, 9, 13 
'Maranhão', 2020, 9, 64 
'Mato Grosso', 2020, 9, 6 
'Mato Grosso do Sul', 2020, 9, 16 
'Minas Gerais', 2020, 9, 54 
'Paraná', 2020, 9, 61 
'Paraíba', 2020, 9, 2 
'Pará', 2020, 9, 21 
'Pernambuco', 2020, 9, 38 
'Piauí', 2020, 9, 16 
'Rio Grande do Norte', 2020, 9, 1 
'Rio Grande do Sul', 2020, 9, 19 
'Rio de Janeiro', 2020, 9, 22 
'Rondônia', 2020, 9, 1 
'Roraima', 2020, 9, 0 
'Santa Catarina', 2020, 9, 16 
'Sergipe', 2020, 9, 3 
'São Paulo', 2020, 9, 192 
'Tocantins', 2020, 9, 5 
'Acre', 2010, 10, 5 
'Alagoas', 2010, 10, 4 
'Amapá', 2010, 10, 2 
'Amazonas', 2010, 10, 7 
'Bahia', 2010, 10, 4 
'Ceará', 2010, 10, 3 
'Distrito Federal', 2010, 10, 4 
'Espírito Santo', 2010, 10, 1 
'Goiás', 2010, 10, 14 
'Maranhão', 2010, 10, 16 
'Mato Grosso', 2010, 10, 4 
'Mato Grosso do Sul', 2010, 10, 0 
'Minas Gerais', 2010, 10, 16 
'Paraná', 2010, 10, 85 
'Paraíba', 2010, 10, 1 
'Pará', 2010, 10, 94 
'Pernambuco', 2010, 10, 6 
'Piauí', 2010, 10, 7 
'Rio Grande do Norte', 2010, 10, 0 
'Rio Grande do Sul', 2010, 10, 12 
'Rio de Janeiro', 2010, 10, 10 
'Rondônia', 2010, 10, 8 
'Roraima', 2010, 10, 0 
'Santa Catarina', 2010, 10, 16 
'Sergipe', 2010, 10, 0 
'São Paulo', 2010, 10, 184 
'Tocantins', 2010, 10, 1 
'Acre', 2011, 10, 0 
'Alagoas', 2011, 10, 0 
'Amapá', 2011, 10, 0 
'Amazonas', 2011, 10, 0 
'Bahia', 2011, 10, 0 
'Ceará', 2011, 10, 0 
'Distrito Federal', 2011, 10, 0 
'Espírito Santo', 2011, 10, 0 
'Goiás', 2011, 10, 2 
'Maranhão', 2011, 10, 0 
'Mato Grosso', 2011, 10, 0 
'Mato Grosso do Sul', 2011, 10, 1 
'Minas Gerais', 2011, 10, 2 
'Paraná', 2011, 10, 11 
'Paraíba', 2011, 10, 0 
'Pará', 2011, 10, 1 
'Pernambuco', 2011, 10, 0 
'Piauí', 2011, 10, 4 
'Rio Grande do Norte', 2011, 10, 1 
'Rio Grande do Sul', 2011, 10, 4 
'Rio de Janeiro', 2011, 10, 0 
'Rondônia', 2011, 10, 0 
'Roraima', 2011, 10, 0 
'Santa Catarina', 2011, 10, 4 
'Sergipe', 2011, 10, 0 
'São Paulo', 2011, 10, 13 
'Tocantins', 2011, 10, 0 
'Acre', 2012, 10, 0 
'Alagoas', 2012, 10, 1 
'Amapá', 2012, 10, 0 
'Amazonas', 2012, 10, 3 
'Bahia', 2012, 10, 4 
'Ceará', 2012, 10, 4 
'Distrito Federal', 2012, 10, 0 
'Espírito Santo', 2012, 10, 1 
'Goiás', 2012, 10, 1 
'Maranhão', 2012, 10, 0 
'Mato Grosso', 2012, 10, 0 
'Mato Grosso do Sul', 2012, 10, 1 
'Minas Gerais', 2012, 10, 45 
'Paraná', 2012, 10, 12 
'Paraíba', 2012, 10, 2 
'Pará', 2012, 10, 5 
'Pernambuco', 2012, 10, 1 
'Piauí', 2012, 10, 0 
'Rio Grande do Norte', 2012, 10, 5 
'Rio Grande do Sul', 2012, 10, 4 
'Rio de Janeiro', 2012, 10, 2 
'Rondônia', 2012, 10, 0 
'Roraima', 2012, 10, 0 
'Santa Catarina', 2012, 10, 3 
'Sergipe', 2012, 10, 0 
'São Paulo', 2012, 10, 16 
'Tocantins', 2012, 10, 0 
'Acre', 2013, 10, 2 
'Alagoas', 2013, 10, 0 
'Amapá', 2013, 10, 0 
'Amazonas', 2013, 10, 1 
'Bahia', 2013, 10, 4 
'Ceará', 2013, 10, 5 
'Distrito Federal', 2013, 10, 8 
'Espírito Santo', 2013, 10, 0 
'Goiás', 2013, 10, 2 
'Maranhão', 2013, 10, 0 
'Mato Grosso', 2013, 10, 0 
'Mato Grosso do Sul', 2013, 10, 1 
'Minas Gerais', 2013, 10, 40 
'Paraná', 2013, 10, 17 
'Paraíba', 2013, 10, 0 
'Pará', 2013, 10, 8 
'Pernambuco', 2013, 10, 27 
'Piauí', 2013, 10, 2 
'Rio Grande do Norte', 2013, 10, 3 
'Rio Grande do Sul', 2013, 10, 6 
'Rio de Janeiro', 2013, 10, 1 
'Rondônia', 2013, 10, 2 
'Roraima', 2013, 10, 0 
'Santa Catarina', 2013, 10, 5 
'Sergipe', 2013, 10, 0 
'São Paulo', 2013, 10, 22 
'Tocantins', 2013, 10, 0 
'Acre', 2014, 10, 4 
'Alagoas', 2014, 10, 0 
'Amapá', 2014, 10, 0 
'Amazonas', 2014, 10, 0 
'Bahia', 2014, 10, 3 
'Ceará', 2014, 10, 2 
'Distrito Federal', 2014, 10, 2 
'Espírito Santo', 2014, 10, 2 
'Goiás', 2014, 10, 7 
'Maranhão', 2014, 10, 1 
'Mato Grosso', 2014, 10, 2 
'Mato Grosso do Sul', 2014, 10, 6 
'Minas Gerais', 2014, 10, 43 
'Paraná', 2014, 10, 20 
'Paraíba', 2014, 10, 0 
'Pará', 2014, 10, 2 
'Pernambuco', 2014, 10, 16 
'Piauí', 2014, 10, 0 
'Rio Grande do Norte', 2014, 10, 1 
'Rio Grande do Sul', 2014, 10, 9 
'Rio de Janeiro', 2014, 10, 4 
'Rondônia', 2014, 10, 0 
'Roraima', 2014, 10, 0 
'Santa Catarina', 2014, 10, 10 
'Sergipe', 2014, 10, 0 
'São Paulo', 2014, 10, 42 
'Tocantins', 2014, 10, 1 
'Acre', 2015, 10, 2 
'Alagoas', 2015, 10, 0 
'Amapá', 2015, 10, 0 
'Amazonas', 2015, 10, 0 
'Bahia', 2015, 10, 12 
'Ceará', 2015, 10, 4 
'Distrito Federal', 2015, 10, 4 
'Espírito Santo', 2015, 10, 1 
'Goiás', 2015, 10, 5 
'Maranhão', 2015, 10, 2 
'Mato Grosso', 2015, 10, 0 
'Mato Grosso do Sul', 2015, 10, 8 
'Minas Gerais', 2015, 10, 36 
'Paraná', 2015, 10, 36 
'Paraíba', 2015, 10, 0 
'Pará', 2015, 10, 1 
'Pernambuco', 2015, 10, 19 
'Piauí', 2015, 10, 1 
'Rio Grande do Norte', 2015, 10, 4 
'Rio Grande do Sul', 2015, 10, 31 
'Rio de Janeiro', 2015, 10, 1 
'Rondônia', 2015, 10, 0 
'Roraima', 2015, 10, 0 
'Santa Catarina', 2015, 10, 9 
'Sergipe', 2015, 10, 0 
'São Paulo', 2015, 10, 71 
'Tocantins', 2015, 10, 2 
'Acre', 2016, 10, 3 
'Alagoas', 2016, 10, 0 
'Amapá', 2016, 10, 1 
'Amazonas', 2016, 10, 1 
'Bahia', 2016, 10, 12 
'Ceará', 2016, 10, 0 
'Distrito Federal', 2016, 10, 5 
'Espírito Santo', 2016, 10, 1 
'Goiás', 2016, 10, 9 
'Maranhão', 2016, 10, 0 
'Mato Grosso', 2016, 10, 11 
'Mato Grosso do Sul', 2016, 10, 6 
'Minas Gerais', 2016, 10, 21 
'Paraná', 2016, 10, 61 
'Paraíba', 2016, 10, 4 
'Pará', 2016, 10, 9 
'Pernambuco', 2016, 10, 27 
'Piauí', 2016, 10, 0 
'Rio Grande do Norte', 2016, 10, 2 
'Rio Grande do Sul', 2016, 10, 15 
'Rio de Janeiro', 2016, 10, 6 
'Rondônia', 2016, 10, 0 
'Roraima', 2016, 10, 0 
'Santa Catarina', 2016, 10, 14 
'Sergipe', 2016, 10, 3 
'São Paulo', 2016, 10, 366 
'Tocantins', 2016, 10, 0 
'Acre', 2017, 10, 8 
'Alagoas', 2017, 10, 0 
'Amapá', 2017, 10, 1 
'Amazonas', 2017, 10, 0 
'Bahia', 2017, 10, 4 
'Ceará', 2017, 10, 7 
'Distrito Federal', 2017, 10, 17 
'Espírito Santo', 2017, 10, 1 
'Goiás', 2017, 10, 25 
'Maranhão', 2017, 10, 1 
'Mato Grosso', 2017, 10, 4 
'Mato Grosso do Sul', 2017, 10, 18 
'Minas Gerais', 2017, 10, 30 
'Paraná', 2017, 10, 50 
'Paraíba', 2017, 10, 4 
'Pará', 2017, 10, 32 
'Pernambuco', 2017, 10, 34 
'Piauí', 2017, 10, 4 
'Rio Grande do Norte', 2017, 10, 4 
'Rio Grande do Sul', 2017, 10, 21 
'Rio de Janeiro', 2017, 10, 12 
'Rondônia', 2017, 10, 0 
'Roraima', 2017, 10, 0 
'Santa Catarina', 2017, 10, 4 
'Sergipe', 2017, 10, 1 
'São Paulo', 2017, 10, 99 
'Tocantins', 2017, 10, 0 
'Acre', 2018, 10, 6 
'Alagoas', 2018, 10, 0 
'Amapá', 2018, 10, 0 
'Amazonas', 2018, 10, 4 
'Bahia', 2018, 10, 25 
'Ceará', 2018, 10, 5 
'Distrito Federal', 2018, 10, 34 
'Espírito Santo', 2018, 10, 12 
'Goiás', 2018, 10, 44 
'Maranhão', 2018, 10, 0 
'Mato Grosso', 2018, 10, 3 
'Mato Grosso do Sul', 2018, 10, 14 
'Minas Gerais', 2018, 10, 38 
'Paraná', 2018, 10, 40 
'Paraíba', 2018, 10, 2 
'Pará', 2018, 10, 11 
'Pernambuco', 2018, 10, 26 
'Piauí', 2018, 10, 3 
'Rio Grande do Norte', 2018, 10, 5 
'Rio Grande do Sul', 2018, 10, 23 
'Rio de Janeiro', 2018, 10, 21 
'Rondônia', 2018, 10, 1 
'Roraima', 2018, 10, 0 
'Santa Catarina', 2018, 10, 6 
'Sergipe', 2018, 10, 2 
'São Paulo', 2018, 10, 67 
'Tocantins', 2018, 10, 1 
'Acre', 2019, 10, 13 
'Alagoas', 2019, 10, 0 
'Amapá', 2019, 10, 0 
'Amazonas', 2019, 10, 178 
'Bahia', 2019, 10, 8 
'Ceará', 2019, 10, 20 
'Distrito Federal', 2019, 10, 62 
'Espírito Santo', 2019, 10, 4 
'Goiás', 2019, 10, 21 
'Maranhão', 2019, 10, 7 
'Mato Grosso', 2019, 10, 5 
'Mato Grosso do Sul', 2019, 10, 22 
'Minas Gerais', 2019, 10, 39 
'Paraná', 2019, 10, 52 
'Paraíba', 2019, 10, 4 
'Pará', 2019, 10, 25 
'Pernambuco', 2019, 10, 116 
'Piauí', 2019, 10, 11 
'Rio Grande do Norte', 2019, 10, 7 
'Rio Grande do Sul', 2019, 10, 5 
'Rio de Janeiro', 2019, 10, 15 
'Rondônia', 2019, 10, 3 
'Roraima', 2019, 10, 1 
'Santa Catarina', 2019, 10, 11 
'Sergipe', 2019, 10, 12 
'São Paulo', 2019, 10, 125 
'Tocantins', 2019, 10, 8 
'Acre', 2020, 10, 8 
'Alagoas', 2020, 10, 4 
'Amapá', 2020, 10, 0 
'Amazonas', 2020, 10, 29 
'Bahia', 2020, 10, 54 
'Ceará', 2020, 10, 59 
'Distrito Federal', 2020, 10, 59 
'Espírito Santo', 2020, 10, 10 
'Goiás', 2020, 10, 29 
'Maranhão', 2020, 10, 74 
'Mato Grosso', 2020, 10, 9 
'Mato Grosso do Sul', 2020, 10, 12 
'Minas Gerais', 2020, 10, 92 
'Paraná', 2020, 10, 83 
'Paraíba', 2020, 10, 4 
'Pará', 2020, 10, 18 
'Pernambuco', 2020, 10, 44 
'Piauí', 2020, 10, 29 
'Rio Grande do Norte', 2020, 10, 9 
'Rio Grande do Sul', 2020, 10, 41 
'Rio de Janeiro', 2020, 10, 38 
'Rondônia', 2020, 10, 3 
'Roraima', 2020, 10, 0 
'Santa Catarina', 2020, 10, 25 
'Sergipe', 2020, 10, 2 
'São Paulo', 2020, 10, 363 
'Tocantins', 2020, 10, 4 
'Acre', 2010, 11, 3 
'Alagoas', 2010, 11, 2 
'Amapá', 2010, 11, 4 
'Amazonas', 2010, 11, 6 
'Bahia', 2010, 11, 7 
'Ceará', 2010, 11, 4 
'Distrito Federal', 2010, 11, 7 
'Espírito Santo', 2010, 11, 1 
'Goiás', 2010, 11, 22 
'Maranhão', 2010, 11, 27 
'Mato Grosso', 2010, 11, 2 
'Mato Grosso do Sul', 2010, 11, 2 
'Minas Gerais', 2010, 11, 18 
'Paraná', 2010, 11, 89 
'Paraíba', 2010, 11, 1 
'Pará', 2010, 11, 83 
'Pernambuco', 2010, 11, 6 
'Piauí', 2010, 11, 24 
'Rio Grande do Norte', 2010, 11, 3 
'Rio Grande do Sul', 2010, 11, 18 
'Rio de Janeiro', 2010, 11, 9 
'Rondônia', 2010, 11, 16 
'Roraima', 2010, 11, 0 
'Santa Catarina', 2010, 11, 10 
'Sergipe', 2010, 11, 0 
'São Paulo', 2010, 11, 120 
'Tocantins', 2010, 11, 0 
'Acre', 2011, 11, 0 
'Alagoas', 2011, 11, 0 
'Amapá', 2011, 11, 0 
'Amazonas', 2011, 11, 0 
'Bahia', 2011, 11, 3 
'Ceará', 2011, 11, 0 
'Distrito Federal', 2011, 11, 0 
'Espírito Santo', 2011, 11, 0 
'Goiás', 2011, 11, 2 
'Maranhão', 2011, 11, 0 
'Mato Grosso', 2011, 11, 0 
'Mato Grosso do Sul', 2011, 11, 0 
'Minas Gerais', 2011, 11, 2 
'Paraná', 2011, 11, 14 
'Paraíba', 2011, 11, 0 
'Pará', 2011, 11, 1 
'Pernambuco', 2011, 11, 0 
'Piauí', 2011, 11, 2 
'Rio Grande do Norte', 2011, 11, 0 
'Rio Grande do Sul', 2011, 11, 1 
'Rio de Janeiro', 2011, 11, 1 
'Rondônia', 2011, 11, 0 
'Roraima', 2011, 11, 0 
'Santa Catarina', 2011, 11, 1 
'Sergipe', 2011, 11, 0 
'São Paulo', 2011, 11, 10 
'Tocantins', 2011, 11, 0 
'Acre', 2012, 11, 2 
'Alagoas', 2012, 11, 0 
'Amapá', 2012, 11, 0 
'Amazonas', 2012, 11, 2 
'Bahia', 2012, 11, 4 
'Ceará', 2012, 11, 17 
'Distrito Federal', 2012, 11, 0 
'Espírito Santo', 2012, 11, 0 
'Goiás', 2012, 11, 2 
'Maranhão', 2012, 11, 0 
'Mato Grosso', 2012, 11, 0 
'Mato Grosso do Sul', 2012, 11, 0 
'Minas Gerais', 2012, 11, 52 
'Paraná', 2012, 11, 11 
'Paraíba', 2012, 11, 1 
'Pará', 2012, 11, 10 
'Pernambuco', 2012, 11, 0 
'Piauí', 2012, 11, 1 
'Rio Grande do Norte', 2012, 11, 3 
'Rio Grande do Sul', 2012, 11, 7 
'Rio de Janeiro', 2012, 11, 2 
'Rondônia', 2012, 11, 0 
'Roraima', 2012, 11, 0 
'Santa Catarina', 2012, 11, 4 
'Sergipe', 2012, 11, 0 
'São Paulo', 2012, 11, 11 
'Tocantins', 2012, 11, 0 
'Acre', 2013, 11, 5 
'Alagoas', 2013, 11, 0 
'Amapá', 2013, 11, 0 
'Amazonas', 2013, 11, 0 
'Bahia', 2013, 11, 1 
'Ceará', 2013, 11, 0 
'Distrito Federal', 2013, 11, 6 
'Espírito Santo', 2013, 11, 0 
'Goiás', 2013, 11, 2 
'Maranhão', 2013, 11, 0 
'Mato Grosso', 2013, 11, 1 
'Mato Grosso do Sul', 2013, 11, 1 
'Minas Gerais', 2013, 11, 32 
'Paraná', 2013, 11, 20 
'Paraíba', 2013, 11, 1 
'Pará', 2013, 11, 1 
'Pernambuco', 2013, 11, 17 
'Piauí', 2013, 11, 6 
'Rio Grande do Norte', 2013, 11, 8 
'Rio Grande do Sul', 2013, 11, 14 
'Rio de Janeiro', 2013, 11, 6 
'Rondônia', 2013, 11, 0 
'Roraima', 2013, 11, 1 
'Santa Catarina', 2013, 11, 9 
'Sergipe', 2013, 11, 1 
'São Paulo', 2013, 11, 37 
'Tocantins', 2013, 11, 1 
'Acre', 2014, 11, 2 
'Alagoas', 2014, 11, 0 
'Amapá', 2014, 11, 0 
'Amazonas', 2014, 11, 1 
'Bahia', 2014, 11, 1 
'Ceará', 2014, 11, 0 
'Distrito Federal', 2014, 11, 1 
'Espírito Santo', 2014, 11, 3 
'Goiás', 2014, 11, 6 
'Maranhão', 2014, 11, 0 
'Mato Grosso', 2014, 11, 1 
'Mato Grosso do Sul', 2014, 11, 13 
'Minas Gerais', 2014, 11, 43 
'Paraná', 2014, 11, 26 
'Paraíba', 2014, 11, 0 
'Pará', 2014, 11, 7 
'Pernambuco', 2014, 11, 12 
'Piauí', 2014, 11, 1 
'Rio Grande do Norte', 2014, 11, 1 
'Rio Grande do Sul', 2014, 11, 14 
'Rio de Janeiro', 2014, 11, 3 
'Rondônia', 2014, 11, 5 
'Roraima', 2014, 11, 1 
'Santa Catarina', 2014, 11, 14 
'Sergipe', 2014, 11, 0 
'São Paulo', 2014, 11, 44 
'Tocantins', 2014, 11, 1 
'Acre', 2015, 11, 1 
'Alagoas', 2015, 11, 0 
'Amapá', 2015, 11, 0 
'Amazonas', 2015, 11, 2 
'Bahia', 2015, 11, 16 
'Ceará', 2015, 11, 2 
'Distrito Federal', 2015, 11, 5 
'Espírito Santo', 2015, 11, 4 
'Goiás', 2015, 11, 2 
'Maranhão', 2015, 11, 1 
'Mato Grosso', 2015, 11, 2 
'Mato Grosso do Sul', 2015, 11, 6 
'Minas Gerais', 2015, 11, 27 
'Paraná', 2015, 11, 44 
'Paraíba', 2015, 11, 0 
'Pará', 2015, 11, 7 
'Pernambuco', 2015, 11, 28 
'Piauí', 2015, 11, 1 
'Rio Grande do Norte', 2015, 11, 6 
'Rio Grande do Sul', 2015, 11, 26 
'Rio de Janeiro', 2015, 11, 4 
'Rondônia', 2015, 11, 0 
'Roraima', 2015, 11, 0 
'Santa Catarina', 2015, 11, 8 
'Sergipe', 2015, 11, 0 
'São Paulo', 2015, 11, 56 
'Tocantins', 2015, 11, 0 
'Acre', 2016, 11, 0 
'Alagoas', 2016, 11, 3 
'Amapá', 2016, 11, 0 
'Amazonas', 2016, 11, 1 
'Bahia', 2016, 11, 23 
'Ceará', 2016, 11, 1 
'Distrito Federal', 2016, 11, 9 
'Espírito Santo', 2016, 11, 3 
'Goiás', 2016, 11, 11 
'Maranhão', 2016, 11, 0 
'Mato Grosso', 2016, 11, 4 
'Mato Grosso do Sul', 2016, 11, 10 
'Minas Gerais', 2016, 11, 29 
'Paraná', 2016, 11, 69 
'Paraíba', 2016, 11, 3 
'Pará', 2016, 11, 13 
'Pernambuco', 2016, 11, 19 
'Piauí', 2016, 11, 3 
'Rio Grande do Norte', 2016, 11, 11 
'Rio Grande do Sul', 2016, 11, 24 
'Rio de Janeiro', 2016, 11, 16 
'Rondônia', 2016, 11, 2 
'Roraima', 2016, 11, 0 
'Santa Catarina', 2016, 11, 25 
'Sergipe', 2016, 11, 1 
'São Paulo', 2016, 11, 624 
'Tocantins', 2016, 11, 1 
'Acre', 2017, 11, 10 
'Alagoas', 2017, 11, 1 
'Amapá', 2017, 11, 0 
'Amazonas', 2017, 11, 2 
'Bahia', 2017, 11, 8 
'Ceará', 2017, 11, 9 
'Distrito Federal', 2017, 11, 18 
'Espírito Santo', 2017, 11, 1 
'Goiás', 2017, 11, 20 
'Maranhão', 2017, 11, 1 
'Mato Grosso', 2017, 11, 4 
'Mato Grosso do Sul', 2017, 11, 17 
'Minas Gerais', 2017, 11, 30 
'Paraná', 2017, 11, 54 
'Paraíba', 2017, 11, 2 
'Pará', 2017, 11, 36 
